,sgns_rand_pinit2,sgns_rand_pinit2,sgns_rand_pinit1-rev,sgns_rand_pinit2-rev,sgns_svd,sgns_svd,sgns_rand_pinit2-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1-rev,sgns_rand_pinit3-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit3,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit2,sgns_svd,sgns_svd,sgns_rand_pinit1-rev,sgns_rand_pinit1,sgns_rand_pinit2,sgns_rand_pinit1
mac,0.062157550727783284,0.0020762378266888648,0.18100157251303528,0.18267852612363833,0.20993388224081555,0.20737040144755459,0.0021833505960202615,0.18572651267305285,0.061752830181148854,0.063719005290513775,0.1960533247898868,0.0029238808305939168,0.0025375662024293977,0.18274161397924349,0.061376260453426812,0.063592882998874889,0.061815889499857835,0.19695772955058077,0.0029904828577251852,0.062644919751092099,0.062414747498946377,0.18484168067860685,0.20528447070752409,0.059652365350849612,0.0022921736111275459,0.064036151491084436,0.19517440064368696,0.18467339247424208
machine,0.065961180181171031,0.0017735376635847899,0.15727997665248838,0.15785742615645748,0.16132776739477583,0.16271843074908143,0.0022914617170047835,0.15849082054488406,0.064760011970321885,0.06671900567450384,0.18329534927501423,0.002487908504009706,0.0024822646633523293,0.15478251976405244,0.066148069270247523,0.065232050614299153,0.067312764715606321,0.18368093959266929,0.002554366969928612,0.065389849740611128,0.066986362792446519,0.15899497092375214,0.16214892235669842,0.050537419758854396,0.0022250756676323036,0.065869515552589797,0.18409017296304064,0.15908434697511975
made,0.040188268037811392,0.0010873344653982153,0.070114733456859146,0.070845568104679457,0.076833478446378445,0.077509431196593259,0.0011770233144665632,0.070254765436699174,0.040320036640887902,0.039731555656553952,0.085421428525121801,0.0013992277563152911,0.0013275011079585397,0.069217005101239182,0.039337608306404537,0.039956709952227665,0.039257177125668341,0.085974138168138037,0.0013515397106338423,0.040061724167194335,0.039308413318444702,0.071511161612784924,0.076090423638323412,0.040442222507246162,0.0011137451961930056,0.039701982167125394,0.086514984120624194,0.070438103027224197
magazine,0.050991444700993593,0.0015416850104256197,0.11694373622059073,0.11683735769698311,0.12869682989631215,0.12962891135946331,0.0014322371151531677,0.11809162250033189,0.050205028607680169,0.050277906651064463,0.12640660543260873,0.0020697755114792438,0.0017410133667684624,0.11722741272151671,0.049409015432505754,0.049520325922410957,0.050136736142308624,0.12703337702175621,0.0020313418841247932,0.050954441660494898,0.050123922716817426,0.11843543091061359,0.12968844766833254,0.04756080227657844,0.001581235986069629,0.050033774755147475,0.1273303596920039,0.11802109180400444
"magazine,",0.079371983885606956,0.0023849796456163475,0.19342959204187982,0.18956608289666155,0.20496136540649512,0.19971950764096169,0.0027835028641625126,0.20162655480725244,0.080199545870600741,0.079873119708425588,0.22308478306593693,0.0027630179407935884,0.0029940351692622214,0.19510733087531384,0.081390034800350342,0.080447921404948941,0.080705543828084703,0.22202799425478115,0.002516709121723637,0.082146033881012159,0.083474191640042106,0.20328889969343722,0.20318864643543955,0.062906927396991441,0.0028706897928317821,0.081838903427475573,0.22293374603757365,0.20361951206275319
magic,0.0730382717825242,0.0025288400378931097,0.1923246450128554,0.1894576986134997,0.20253133582771354,0.19932257918483098,0.0025522641894473175,0.18019524472442783,0.075559099842435806,0.074320531545444712,0.21810125975372952,0.0028471326436085853,0.0030165351951266794,0.19190588851526791,0.076469665564974698,0.076587874164259939,0.074353603255574274,0.21743004422862089,0.0031629723195379933,0.073180832270728802,0.074592082720989938,0.17757741028959273,0.2005602260690672,0.066178668230840842,0.0030300537378514791,0.074300548193874882,0.21387580179330357,0.18104036236168053
main,0.051343145778804611,0.0013864346727970878,0.099007325097093646,0.099156004996996283,0.10428297076608983,0.10229530743946202,0.0017088713959881874,0.087278190663864108,0.050569608056257542,0.05286948634870281,0.11518931281687772,0.0018464894837579848,0.0015687953772693941,0.099470972924882495,0.050812525246224927,0.05197428335908183,0.051617548975992578,0.11305399775010339,0.0018516191743579435,0.050078381963886698,0.050538220226631902,0.086727947923919135,0.10132093339518289,0.050297589446246849,0.0015150042343329284,0.051361980897018711,0.11335752598455195,0.089939619205660071
mainly,0.07384783057110289,0.0021695046535563645,0.13884555888201311,0.13784577463619374,0.14503939384719622,0.14730998491449132,0.0023105094498691026,0.13321519478997379,0.073546890077117899,0.07284741682335627,0.15634497878167086,0.0027776678673274713,0.0027215815822637657,0.13662153942851307,0.071914991274272588,0.072548223556378799,0.072259620163577121,0.15507439940830114,0.0024039155339993235,0.071483184946397271,0.069682060116136313,0.1332288724513937,0.14604921878763877,0.062129820010324077,0.0021918643765518331,0.070562689181847826,0.15494186612618432,0.1342328538438522
mainstream,0.06115256678346126,0.0016180024396201809,0.15182413844458897,0.15188115331571861,0.1659376932763621,0.16465053580561906,0.0019727264757428697,0.15721535772392337,0.060653688986955112,0.060664782895253455,0.17987686470700581,0.0021185059910605597,0.0021710900474540828,0.1534906636587553,0.060725436143308165,0.060605226005996049,0.06138615731261321,0.17709429258719045,0.0019347785230954262,0.060158452170116949,0.060226796314549413,0.1576673241472778,0.16347437364717865,0.05691411427282389,0.0017081581745680419,0.059805362725010247,0.17966566864093991,0.15911946427920098
maintain,0.084247347483443757,0.002326922701610834,0.16788120919539973,0.16696274856428761,0.17979518519679039,0.18054304005688215,0.0026740658538311202,0.16215384180612469,0.085369941351698064,0.085546485732149957,0.19173681524558261,0.0028518664228177615,0.0027573240922152964,0.16703033975852044,0.082241697175934991,0.086788412848615604,0.081160267134629316,0.19008178140595633,0.0028791585757484972,0.084846210179513881,0.082130832561282618,0.16097133410016162,0.17824444369118797,0.061000073122949305,0.0026100794065471167,0.086050835808964776,0.1875058538836335,0.16495549289375588
maintained,0.078829462269561668,0.0020673238905919433,0.16877224580796824,0.16930994431652102,0.17796947348559955,0.17814307854320177,0.0028872032038774753,0.16017131506746152,0.078908240925344764,0.07738972176609471,0.19087828984136967,0.0026310904579006644,0.0028323345740273176,0.16760663412212473,0.078414507380539455,0.077509695214792895,0.077909865029890057,0.18803363037238419,0.0027172622711768568,0.078705732426349373,0.078262753765835025,0.16005304195347747,0.1758895756490898,0.074046972372227127,0.0028282709328955047,0.076945576459659937,0.18715184046127287,0.16329253866640137
maintaining,0.069526083501830871,0.0024975636521796796,0.18250265483889772,0.1798627124114901,0.19930664761699868,0.1971962569266027,0.0026029051723416297,0.18782453045345016,0.070003587560889868,0.07097220916360425,0.19624753181421084,0.0033142669678588588,0.0030103650126980241,0.18048547119191916,0.07118553817047879,0.071808129757856665,0.070393866590417242,0.20069553136350093,0.0031297729306628552,0.069626014117559198,0.070186446997012819,0.1861898105250529,0.19934765943430099,0.068000456811276089,0.0024756000602267347,0.070601958937670406,0.1993781529962344,0.18400818459648705
maintenance,0.058866788025005445,0.0019299424747155625,0.17221818537319378,0.16977241018528444,0.17684556693645881,0.17504768377668556,0.0021185487908238487,0.17853338941268659,0.05873067072374194,0.060376485449103456,0.1911035749294997,0.0023202493209510955,0.0022552169643554887,0.16926353155756768,0.059588114002033565,0.060133079576279336,0.05968056671690769,0.19303859115933242,0.0022046093568579561,0.057304947549591811,0.058498423259638499,0.17701818729754937,0.17793052414635058,0.048019142772419254,0.0020048972056321279,0.058837465262330468,0.19265528574761659,0.17687302973646457
major,0.042119971579832494,0.0015950807885570795,0.09690634211195237,0.097612507398992299,0.097282829786900948,0.098538699199966606,0.001482144085335535,0.090328053143816645,0.042315462680619143,0.042285435145077765,0.10445092738105466,0.0014979553248372079,0.0018833504516889699,0.095466763603428539,0.042013985997335079,0.042464985799309241,0.041759474395432705,0.10544802257278596,0.0016411559733130465,0.040153494530142275,0.039929828970004189,0.090254227146686627,0.097719851115427692,0.033941674132712318,0.0015259631891493264,0.040109812539256606,0.1051599302634102,0.089239786963540402
majority,0.077848602960759239,0.001748809895491199,0.13676858876354259,0.13757433396352592,0.14819169647429009,0.14810154796851527,0.0019584744071889926,0.13994522866827008,0.078977970935173558,0.078324638847406147,0.15968632122762527,0.0024011492963945669,0.0021001556808911692,0.13638677039791292,0.079678316654066772,0.079635365805797553,0.078587550679956597,0.15864855405901701,0.0021847536902107612,0.078657762277460574,0.079213587400287944,0.14104501245618295,0.14792245742230747,0.051928339015720471,0.0019690118934369005,0.078667140077990916,0.1582595216954914,0.14223136652678925
make,0.052976330707671937,0.0013242680414458086,0.080230485551331721,0.079597371387324367,0.094469813620213006,0.093547625152392233,0.0016252531288010186,0.079304478934581923,0.052800841486905337,0.052888899907210907,0.099581563041888255,0.0016315518154185193,0.0017720945684811529,0.078647598073293135,0.0531484102019949,0.05277145114677062,0.053397142535421271,0.098243718781908962,0.0016523367804196498,0.053486357610735835,0.054277745318492943,0.080323530570301616,0.094843934717483647,0.047046816124376667,0.0016439059611336182,0.053475288180188985,0.099001979851486288,0.08060729272380518
makes,0.066365014972876613,0.0019799272310296878,0.13965954178889506,0.13814914275054646,0.14756781661278007,0.14623624534245505,0.002270584997039915,0.15292505065691342,0.065577984949491408,0.067388805346437319,0.17352567914662542,0.0023898374527074884,0.002608856537217763,0.13881726474266243,0.067232094891637839,0.066399040596278103,0.067995805330488213,0.17068399347046059,0.002334751958784187,0.066172547448839159,0.067783052749759931,0.15574618768147308,0.14697584594939161,0.049501294367144899,0.0023549197715960757,0.066939187111577758,0.17318114158964437,0.15552838692648296
makeup,0.02477007195328973,0.00092519841026228455,0.11795790657818273,0.11660562974852384,0.11987296052491525,0.11924362698280877,0.0009740555415354013,0.1158442510673392,0.024773418690387849,0.02449309044138448,0.1303892295608835,0.0011416013426226446,0.0012131028909421193,0.11798589488076028,0.025603897556977451,0.024554457841613031,0.025577702407094005,0.12909717708743729,0.001078211374138327,0.025580711911901144,0.026416116083633256,0.11628186786047212,0.1198025009478052,0.036169053387736017,0.0011275238383799957,0.025195723279194393,0.12925231555001793,0.11669543595921417
making,0.056709777172010978,0.0016992436349780871,0.10642239801214437,0.1044507066451168,0.12334926489489173,0.11975403429948683,0.0016637795600058514,0.10475403553772045,0.058157064611539133,0.056170651938008409,0.11893365688029622,0.002393158957210817,0.0019132153622770653,0.10689183932686031,0.058779895833574569,0.057543955738398211,0.057255051135541413,0.12158397820725919,0.0021357121678740043,0.058829375746667134,0.059687933450317421,0.10286219251390127,0.12137030341878885,0.051026339509862906,0.0015885960073421801,0.057823204821816132,0.11902368698170562,0.10389654980208318
male,0.056746914334923848,0.0019007800990745727,0.12823686913224552,0.13142263350363359,0.14912202789881812,0.15081615491867895,0.0018756408457705209,0.12908034598619123,0.05715205192185846,0.05730341476639722,0.1430945573966762,0.0023991235002126521,0.002105199710302541,0.12864117125494678,0.056523443470491985,0.057689698596749106,0.056393059387225608,0.14194500061835802,0.0022536397430326094,0.057076455236652501,0.056721379019540219,0.13078746985879897,0.14641266814933607,0.05112785193545244,0.0021694527811497721,0.057632835606224009,0.14302178869711468,0.1310970276533151
males,0.049118907533520773,0.0013120255721630336,0.13477419707038563,0.13297925859793192,0.14320392128002901,0.14394305129197005,0.0015872570020742938,0.13770171621304705,0.049474868845034048,0.046713326883214723,0.15390224476844128,0.0016085649136368119,0.0017148660240267066,0.13252313661205961,0.046770204752374034,0.04734339417720812,0.046623737176154312,0.15566266571170706,0.0017644219929667804,0.049738046844252981,0.047335884234267489,0.13663614321031148,0.14475872750931307,0.040940092549846208,0.0015487388398948143,0.047408739563588487,0.1538539607049535,0.13687237545553999
males.,0.030195718603014843,0.0011867791421513729,0.13582608917918793,0.13466069633877353,0.13180798304957175,0.13128593148131262,0.0011852888575784037,0.13186667866877932,0.030549961577967522,0.029391474723796551,0.15260079722445108,0.0013927086673686251,0.0012500867801822357,0.13513227868852107,0.030527987436048676,0.029925268601891375,0.029961362421689786,0.15494066774288151,0.0013906080909706908,0.0298022317894443,0.030038496236227452,0.13282919877335275,0.13106374952440536,0.042993812099611728,0.0011266044490259031,0.029203291471025183,0.15482737657248535,0.13142105166157358
man,0.069872079657569031,0.0016354579910464739,0.12965228726285805,0.12855222610100325,0.14986103337851053,0.14769309881636261,0.0021030621916600101,0.13087083144502532,0.069802114228174061,0.069102503277403082,0.14564257473610875,0.0019974740314587791,0.0022362496538852472,0.13107158054747248,0.068883432618245699,0.068791001544212138,0.068936893510658459,0.14433037899052137,0.0019026435697284683,0.069196538370935645,0.068230235372745751,0.13070315051286574,0.14698725387776013,0.049238127279466859,0.0020037326241537645,0.06804950772243723,0.14423063323237173,0.13210919552746481
"man,",0.074467043183752746,0.0022125166121990114,0.19068152004951744,0.19071566372982918,0.18904543667838558,0.18993629395416622,0.0026352059766847624,0.20927744606974186,0.076583001402497297,0.072830037277415882,0.24641397247233299,0.0029350370402108084,0.0029471580919990803,0.19085685480981529,0.076174378545112664,0.075020991485873156,0.073958872897950445,0.24823827224440054,0.0025913520228949549,0.074718367304754674,0.074595893590720164,0.20486381097323203,0.18884635033529562,0.060762637532390751,0.0026777246283949951,0.072719288170780882,0.24470494004737831,0.20851695862783415
manage,0.074277556515832677,0.0023762960523456833,0.17961418637571502,0.17859491150234086,0.21217942631034581,0.21197196319839218,0.0030055645876250203,0.17466834125026975,0.075850034555881241,0.072519057371451257,0.1829073248949038,0.0027205328624726466,0.0029251667022331951,0.17768358510366367,0.075473805444899456,0.074394458409316799,0.074187746090593532,0.18165248999171291,0.0024070038024804896,0.077204022743709189,0.077046469109136928,0.17324668767297369,0.21249573198654292,0.062733473074000345,0.0023328447656587592,0.075411507233865693,0.17970487113636158,0.17597634428797426
