,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit2
,sgns_rand_pinit4,sgns_rand_pinit3,sgns_rand_pinit4
,,,
ragusa,1.0000000000000002,0.99999988079071045,0.99999988079071045
rahim,0.99999999999999933,1.0000001192092896,1.0000001192092896
rahman,0.99999999999999978,1.0000002384185791,1.0000002384185791
rahul,0.99999999999999978,1,1
rai,1,0.99999988079071045,0.99999988079071045
raid,1,1.0000001192092896,1.0000001192092896
raided,0.99999999999999989,1.0000002384185791,1.0000002384185791
raider,1.0000000000000002,1,1
raiders,0.99999999999999978,1,1
raiding,1.0000000000000002,1.0000001192092896,1.0000001192092896
raids,1,1,1
rail,1.0000000000000004,0.9999997615814209,0.9999997615814209
railcars,1,0.99999994039535522,0.99999994039535522
railing,1,0.99999988079071045,0.99999988079071045
railings,1.0000000000000002,1.0000001192092896,1.0000001192092896
railroad,1,1.0000001192092896,1.0000001192092896
railroad's,0.99999999999999978,1,1
railroads,1,1.0000001192092896,1.0000001192092896
rails,1.0000000000000002,0.99999982118606567,0.99999982118606567
railway,1.0000000000000002,0.99999994039535522,0.99999994039535522
railway's,1.0000000000000002,0.9999997615814209,0.9999997615814209
railways,0.99999999999999978,1,1
rain,1.0000000000000002,1.0000002384185791,1.0000002384185791
rainbow,0.99999999999999989,1.0000002384185791,1.0000002384185791
rainer,0.99999999999999978,1,1
rainey,1,0.99999994039535522,0.99999994039535522
rainfall,1,0.99999994039535522,0.99999994039535522
rainforest,1,0.99999994039535522,0.99999994039535522
rainforests,1,0.99999988079071045,0.99999988079071045
rainier,1,1.0000001192092896,1.0000001192092896
rains,1.0000000000000002,1,1
rainwater,1,0.99999964237213135,0.99999964237213135
rainy,1.0000000000000009,0.99999988079071045,0.99999988079071045
raion,1.0000000000000004,1.0000002384185791,1.0000002384185791
raise,1,1,1
raised,1.0000000000000004,0.99999994039535522,0.99999994039535522
raises,1.0000000000000004,1,1
raising,1,1,1
raj,1.0000000000000002,1.0000002384185791,1.0000002384185791
raja,1,1.0000002384185791,1.0000002384185791
rajah,1,1,1
rajan,0.99999999999999967,1,1
rajasthan,0.99999999999999978,0.99999994039535522,0.99999994039535522
rajendra,1.0000000000000004,1.0000001192092896,1.0000001192092896
rajesh,1.0000000000000002,0.99999988079071045,0.99999988079071045
rajiv,0.99999999999999978,0.99999988079071045,0.99999988079071045
rajkumar,0.99999999999999933,1,1
rajput,1.0000000000000002,0.99999982118606567,0.99999982118606567
rajputs,1,0.99999994039535522,0.99999994039535522
raju,1,0.99999988079071045,0.99999988079071045
rajya,0.99999999999999978,1,1
rake,1.0000000000000009,1,1
rakyat,0.99999999999999989,0.9999997615814209,0.9999997615814209
ral,1.0000000000000004,0.99999994039535522,0.99999994039535522
raleigh,1,1,1
ralf,1.0000000000000004,0.9999997615814209,0.9999997615814209
rallied,1.0000000000000002,1.0000002384185791,1.0000002384185791
rallies,0.99999999999999956,0.99999994039535522,0.99999994039535522
rally,0.99999999999999967,0.99999994039535522,0.99999994039535522
rallying,1,1,1
ralph,0.99999999999999978,0.99999988079071045,0.99999988079071045
ralston,1.0000000000000002,1,1
ram,1.0000000000000004,0.99999988079071045,0.99999988079071045
rama,1.0000000000000004,0.99999988079071045,0.99999988079071045
ramadan,1,0.99999988079071045,0.99999988079071045
ramakrishna,0.99999999999999978,1.0000001192092896,1.0000001192092896
raman,0.99999999999999967,0.99999988079071045,0.99999988079071045
ramat,1,0.99999988079071045,0.99999988079071045
ramayana,1.0000000000000004,1,1
rambler,1,0.99999994039535522,0.99999994039535522
ramblers,0.99999999999999989,0.99999988079071045,0.99999988079071045
rambo,1,1,1
ramesh,1.0000000000000002,0.99999982118606567,0.99999982118606567
ramesses,0.99999999999999967,1.0000001192092896,1.0000001192092896
ramifications,0.99999999999999978,1,1
ramirez,1.0000000000000004,0.99999982118606567,0.99999982118606567
rammed,1.0000000000000002,1,1
ramn,1.0000000000000002,1,1
ramon,1,1,1
ramona,0.99999999999999989,0.99999988079071045,0.99999988079071045
ramones,1.0000000000000002,0.99999994039535522,0.99999994039535522
ramos,1.0000000000000004,1.0000001192092896,1.0000001192092896
ramp,0.99999999999999978,1.0000001192092896,1.0000001192092896
rampage,1.0000000000000009,1,1
rampant,1.0000000000000004,0.99999988079071045,0.99999988079071045
rampart,0.99999999999999933,0.99999994039535522,0.99999994039535522
ramparts,0.99999999999999978,1,1
ramps,1,0.99999988079071045,0.99999988079071045
ramrez,1,1.0000001192092896,1.0000001192092896
rams,0.99999999999999956,1,1
ramsar,1,1,1
ramsay,1,1.0000002384185791,1.0000002384185791
ramsey,1,1,1
ran,1.0000000000000007,1,1
rana,1,1,1
ranch,1,1.0000002384185791,1.0000002384185791
rancher,1,1,1
ranchers,1,1,1
ranches,1,1,1
ranchi,0.99999999999999989,1.0000001192092896,1.0000001192092896
ranching,1,0.99999982118606567,0.99999982118606567
rancho,1.0000000000000004,1,1
rand,1.0000000000000009,1.0000001192092896,1.0000001192092896
randall,0.99999999999999967,1.0000002384185791,1.0000002384185791
randi,0.99999999999999978,0.99999988079071045,0.99999988079071045
randle,1,0.99999988079071045,0.99999988079071045
randolph,1.0000000000000004,1,1
random,0.99999999999999922,0.99999988079071045,0.99999988079071045
randomized,0.99999999999999933,0.99999994039535522,0.99999994039535522
randomly,0.99999999999999956,0.99999982118606567,0.99999982118606567
randy,1,0.99999994039535522,0.99999994039535522
rang,1,0.99999994039535522,0.99999994039535522
ranga,1.0000000000000002,1,1
range,0.99999999999999944,1.0000002384185791,1.0000002384185791
ranged,1,0.99999982118606567,0.99999982118606567
ranger,1,1,1
rangers,1.0000000000000007,1,1
ranges,0.99999999999999978,1.0000001192092896,1.0000001192092896
ranging,0.99999999999999978,0.99999988079071045,0.99999988079071045
rangoon,0.99999999999999967,1,1
rani,0.99999999999999978,1,1
ranji,0.99999999999999978,0.99999988079071045,0.99999988079071045
ranjit,1.0000000000000002,1.0000002384185791,1.0000002384185791
rank,0.99999999999999967,0.99999988079071045,0.99999988079071045
ranked,1,1.0000002384185791,1.0000002384185791
rankin,0.99999999999999956,1,1
ranking,0.99999999999999967,1,1
rankings,1,1.0000002384185791,1.0000002384185791
ranks,1.0000000000000002,0.99999988079071045,0.99999988079071045
ransom,0.99999999999999967,0.99999994039535522,0.99999994039535522
rao,1.0000000000000002,0.9999997615814209,0.9999997615814209
raoul,1.0000000000000004,1,1
rap,0.99999999999999978,1,1
rape,0.99999999999999956,1,1
raped,1.0000000000000009,1.0000001192092896,1.0000001192092896
rapes,0.99999999999999989,1,1
raphael,1.0000000000000004,1.0000002384185791,1.0000002384185791
rapid,0.99999999999999967,0.99999988079071045,0.99999988079071045
rapidly,0.99999999999999978,1,1
rapids,0.99999999999999989,1,1
raping,1,1.0000001192092896,1.0000001192092896
rapist,0.99999999999999989,1.0000001192092896,1.0000001192092896
rapper,1,1.0000001192092896,1.0000001192092896
rappers,0.99999999999999967,1.0000001192092896,1.0000001192092896
rapping,1,1.0000001192092896,1.0000001192092896
raps,1.0000000000000002,0.99999988079071045,0.99999988079071045
raptor,1,0.99999970197677612,0.99999970197677612
raptors,1.0000000000000004,0.99999988079071045,0.99999988079071045
raquel,0.99999999999999989,0.99999994039535522,0.99999994039535522
rare,1.0000000000000004,0.99999988079071045,0.99999988079071045
rarely,1.0000000000000002,1,1
rarer,1.0000000000000002,0.99999994039535522,0.99999994039535522
rarest,1.0000000000000002,0.99999988079071045,0.99999988079071045
raritan,1.0000000000000004,1,1
rarities,0.99999999999999978,1,1
rarity,1.0000000000000002,0.99999988079071045,0.99999988079071045
ras,0.99999999999999978,1,1
rasa,1.0000000000000002,0.99999982118606567,0.99999982118606567
rascal,0.99999999999999944,0.99999988079071045,0.99999988079071045
rash,1,1,1
rashid,1,1,1
rasmussen,0.99999999999999978,1.0000001192092896,1.0000001192092896
raspberry,0.99999999999999967,1.0000002384185791,1.0000002384185791
rat,1,1,1
ratchet,1,1.0000001192092896,1.0000001192092896
rate,0.99999999999999978,0.99999988079071045,0.99999988079071045
rated,0.99999999999999956,0.99999988079071045,0.99999988079071045
rates,1,1.0000001192092896,1.0000001192092896
rath,0.99999999999999978,1.0000002384185791,1.0000002384185791
rather,1,1,1
ratification,0.99999999999999989,1.0000001192092896,1.0000001192092896
ratified,1.0000000000000004,0.99999988079071045,0.99999988079071045
ratify,1,0.99999994039535522,0.99999994039535522
rating,0.99999999999999956,0.99999994039535522,0.99999994039535522
ratings,0.99999999999999944,1,1
ratio,0.99999999999999989,1.0000001192092896,1.0000001192092896
ration,1.0000000000000004,0.99999982118606567,0.99999982118606567
rational,1.0000000000000002,0.99999994039535522,0.99999994039535522
rationale,1,1.0000002384185791,1.0000002384185791
rationalist,1,1.0000001192092896,1.0000001192092896
rationality,0.99999999999999956,0.99999988079071045,0.99999988079071045
rationing,1.0000000000000004,0.99999988079071045,0.99999988079071045
rations,1.0000000000000004,1,1
ratios,1.0000000000000004,1.0000001192092896,1.0000001192092896
raton,1,0.99999994039535522,0.99999994039535522
rats,1,1,1
rattlesnake,0.99999999999999989,0.99999988079071045,0.99999988079071045
ratu,1,0.99999988079071045,0.99999988079071045
raul,1.0000000000000004,0.99999982118606567,0.99999982118606567
rav,1,0.99999988079071045,0.99999988079071045
ravaged,1.0000000000000009,1.0000002384185791,1.0000002384185791
rave,0.99999999999999944,1,1
ravel,1.0000000000000004,1,1
raven,1.0000000000000007,1,1
ravenna,1.0000000000000007,1.0000001192092896,1.0000001192092896
ravens,1,0.99999994039535522,0.99999994039535522
ravi,1.0000000000000007,1,1
ravine,0.99999999999999978,1,1
raw,0.99999999999999967,1.0000001192092896,1.0000001192092896
rawalpindi,1.0000000000000002,0.99999988079071045,0.99999988079071045
rawlings,0.99999999999999922,1,1
ray,1.0000000000000002,1,1
ray's,0.99999999999999911,1.0000001192092896,1.0000001192092896
ray-finned,0.99999999999999933,0.99999994039535522,0.99999994039535522
raya,1,0.99999994039535522,0.99999994039535522
raymond,1,1.0000001192092896,1.0000001192092896
rayner,1.0000000000000004,0.99999982118606567,0.99999982118606567
rayon,1.0000000000000009,1,1
rays,1.0000000000000004,1.0000002384185791,1.0000002384185791
raza,1,1,1
razavi,1.0000000000000004,1,1
razed,0.99999999999999956,0.99999982118606567,0.99999982118606567
razor,1.0000000000000002,1,1
razorbacks,1,1,1
rb,1,1.0000001192092896,1.0000001192092896
rbi,0.99999999999999978,1.0000001192092896,1.0000001192092896
rbis,0.99999999999999967,0.99999994039535522,0.99999994039535522
rc,1.0000000000000002,1,1
rca,1,0.99999988079071045,0.99999988079071045
rcaf,1.0000000000000004,0.99999988079071045,0.99999988079071045
rcd,1,0.99999994039535522,0.99999994039535522
rcmp,1.0000000000000002,0.99999994039535522,0.99999994039535522
rd,0.99999999999999978,1.0000002384185791,1.0000002384185791
re,1,1.0000001192092896,1.0000001192092896
re-branded,0.99999999999999956,0.99999988079071045,0.99999988079071045
re-designated,1.0000000000000004,1,1
re-elected,0.99999999999999956,1,1
re-election,1.0000000000000004,0.99999982118606567,0.99999982118606567
re-enter,0.99999999999999978,1.0000001192092896,1.0000001192092896
re-entered,0.99999999999999944,1,1
re-entry,0.99999999999999944,1,1
re-equipped,1,1,1
re-establish,1.0000000000000004,1.0000002384185791,1.0000002384185791
re-established,1,0.99999994039535522,0.99999994039535522
re-formed,1.0000000000000004,1.0000002384185791,1.0000002384185791
re-introduced,1,1,1
re-issue,1,0.99999982118606567,0.99999982118606567
re-issued,0.99999999999999956,1.0000001192092896,1.0000001192092896
re-joined,1,1,1
re-opened,1,1.0000001192092896,1.0000001192092896
re-opening,1.0000000000000002,1,1
re-recorded,1.0000000000000004,1.0000002384185791,1.0000002384185791
re-recording,0.99999999999999989,1,1
re-release,1,0.99999988079071045,0.99999988079071045
re-released,1.0000000000000007,1.0000002384185791,1.0000002384185791
re-signed,1.0000000000000004,0.99999994039535522,0.99999994039535522
re-used,0.99999999999999944,1,1
rea,1,0.99999988079071045,0.99999988079071045
reach,0.99999999999999967,1.0000001192092896,1.0000001192092896
reached,1.0000000000000002,1.0000002384185791,1.0000002384185791
reaches,0.99999999999999989,1,1
reaching,0.99999999999999989,0.99999988079071045,0.99999988079071045
react,1,1.0000001192092896,1.0000001192092896
reacted,1.0000000000000004,0.99999994039535522,0.99999994039535522
reacting,1.0000000000000004,1,1
reaction,1.0000000000000002,1.0000001192092896,1.0000001192092896
reactionary,1,1,1
reactions,0.99999999999999989,1,1
reactivated,1.0000000000000002,0.99999988079071045,0.99999988079071045
reactive,0.99999999999999978,1,1
reactivity,0.99999999999999967,0.99999994039535522,0.99999994039535522
reactor,1.0000000000000004,1.0000001192092896,1.0000001192092896
reactors,1,1,1
reacts,0.99999999999999956,1,1
read,1.0000000000000004,1,1
readable,1.0000000000000002,1.0000001192092896,1.0000001192092896
reader,0.99999999999999956,0.99999988079071045,0.99999988079071045
reader's,1,0.99999994039535522,0.99999994039535522
readers,0.99999999999999978,1,1
readership,1.0000000000000002,0.99999988079071045,0.99999988079071045
readily,1,1.0000003576278687,1.0000003576278687
readiness,1.0000000000000002,1.0000002384185791,1.0000002384185791
reading,1,1,1
readings,1.0000000000000007,1,1
reads,1.0000000000000002,0.99999994039535522,0.99999994039535522
ready,1,1,1
reaffirmed,1,1,1
reagan,0.99999999999999978,1,1
reagan's,1,1,1
reagent,0.99999999999999978,0.99999994039535522,0.99999994039535522
reagents,0.99999999999999978,1,1
real,1,0.99999994039535522,0.99999994039535522
real-life,0.99999999999999956,0.99999994039535522,0.99999994039535522
real-time,0.99999999999999989,1,1
real-world,1,1.0000001192092896,1.0000001192092896
realigned,1,1.0000001192092896,1.0000001192092896
realignment,0.99999999999999967,0.99999994039535522,0.99999994039535522
realisation,1.0000000000000002,1.0000001192092896,1.0000001192092896
realise,1,1.0000001192092896,1.0000001192092896
realised,0.99999999999999956,1.0000002384185791,1.0000002384185791
realises,0.99999999999999978,0.99999988079071045,0.99999988079071045
realising,1.0000000000000004,1,1
realism,1.0000000000000004,1.0000001192092896,1.0000001192092896
realist,1.0000000000000007,0.99999988079071045,0.99999988079071045
realistic,1.0000000000000007,1,1
realistically,1,1.0000002384185791,1.0000002384185791
realities,0.99999999999999978,1,1
reality,1.0000000000000004,0.99999988079071045,0.99999988079071045
realization,0.99999999999999956,1.0000001192092896,1.0000001192092896
realize,0.99999999999999989,1.0000001192092896,1.0000001192092896
realized,0.99999999999999978,1,1
realizes,1,1,1
realizing,0.99999999999999989,1,1
really,1.0000000000000002,0.99999994039535522,0.99999994039535522
realm,1.0000000000000004,1.0000002384185791,1.0000002384185791
realms,1,1,1
realty,1,1,1
reap,1.0000000000000002,1,1
reaper,1.0000000000000004,1,1
reappear,0.99999999999999989,0.99999988079071045,0.99999988079071045
reappeared,0.99999999999999967,0.99999988079071045,0.99999988079071045
reappears,1.0000000000000007,1.0000001192092896,1.0000001192092896
reappointed,1.0000000000000002,1,1
rear,1.0000000000000002,1.0000001192092896,1.0000001192092896
rear-admiral,1.0000000000000002,1.0000002384185791,1.0000002384185791
reared,1,0.99999988079071045,0.99999988079071045
rearguard,0.99999999999999978,1,1
rearing,1.0000000000000007,1,1
rearranged,1,1.0000001192092896,1.0000001192092896
rearrangement,0.99999999999999989,1,1
reason,1,1,1
reasonable,0.99999999999999989,1,1
reasonably,1.0000000000000004,1.0000001192092896,1.0000001192092896
reasoned,1,0.99999994039535522,0.99999994039535522
reasoning,0.99999999999999978,1.0000002384185791,1.0000002384185791
reasons,1.0000000000000004,0.99999988079071045,0.99999988079071045
reassembled,1.0000000000000004,1.0000001192092896,1.0000001192092896
reassigned,0.99999999999999944,1,1
reassignment,0.99999999999999944,1,1
reb,1.0000000000000004,1,1
rebate,1,0.99999994039535522,0.99999994039535522
rebbe,0.99999999999999978,1.0000002384185791,1.0000002384185791
rebecca,1,1,1
rebel,1,1,1
rebelled,1.0000000000000007,1.0000001192092896,1.0000001192092896
rebellion,1.0000000000000009,1.0000001192092896,1.0000001192092896
rebellions,1,1,1
rebellious,0.99999999999999978,0.99999988079071045,0.99999988079071045
rebels,1,0.99999994039535522,0.99999994039535522
rebirth,0.99999999999999967,0.99999994039535522,0.99999994039535522
